TIMESTAMP,SRC_IP,SRC_PORT,DST_IP,DST_PORT,DIRECTION,IN_BYTES,OUT_BYTES,SWITCH,PORT
2015-01-01 00:00:16.294000,10.0.4.2,302,10.0.5.146,70,0,200,200,S19,4
2015-01-01 00:00:16.295000,10.0.4.2,302,10.0.5.146,70,0,200,200,S19,3
2015-01-01 00:00:16.296000,10.0.4.2,302,10.0.5.146,70,0,200,200,S51,6
2015-01-01 00:00:16.297000,10.0.4.2,302,10.0.5.146,70,0,200,200,S51,16
2015-01-01 00:00:16.298000,10.0.4.2,302,10.0.5.146,70,0,200,200,S53,9
2015-01-01 00:00:16.299000,10.0.4.2,302,10.0.5.146,70,0,200,200,S53,11
2015-01-01 00:00:16.300000,10.0.4.2,302,10.0.5.146,70,0,200,200,S54,3
2015-01-01 00:00:16.301000,10.0.4.2,302,10.0.5.146,70,0,200,200,S54,2
2015-01-01 00:00:16.302000,10.0.4.2,302,10.0.5.146,70,0,200,200,S52,11
2015-01-01 00:00:16.303000,10.0.4.2,302,10.0.5.146,70,0,200,200,S52,2
2015-01-01 00:00:16.304000,10.0.4.2,302,10.0.5.146,70,0,200,200,S3,3
2015-01-01 00:00:16.305000,10.0.4.2,302,10.0.5.146,70,0,200,200,S3,1
2015-01-01 00:00:17.306000,10.0.2.148,299,10.0.3.60,70,0,200,200,S45,1
2015-01-01 00:00:17.307000,10.0.2.148,299,10.0.3.60,70,0,200,200,S45,3
2015-01-01 00:00:17.308000,10.0.2.148,299,10.0.3.60,70,0,200,200,S46,3
2015-01-01 00:00:17.309000,10.0.2.148,299,10.0.3.60,70,0,200,200,S46,2
2015-01-01 00:00:17.310000,10.0.2.148,299,10.0.3.60,70,0,200,200,S20,3
2015-01-01 00:00:17.311000,10.0.2.148,299,10.0.3.60,70,0,200,200,S20,2
2015-01-01 00:00:17.312000,10.0.2.148,299,10.0.3.60,70,0,200,200,S19,4
2015-01-01 00:00:17.313000,10.0.2.148,299,10.0.3.60,70,0,200,200,S19,3
2015-01-01 00:00:17.314000,10.0.2.148,299,10.0.3.60,70,0,200,200,S51,6
2015-01-01 00:00:17.315000,10.0.2.148,299,10.0.3.60,70,0,200,200,S51,16
2015-01-01 00:00:17.316000,10.0.2.148,299,10.0.3.60,70,0,200,200,S53,9
2015-01-01 00:00:17.317000,10.0.2.148,299,10.0.3.60,70,0,200,200,S53,11
2015-01-01 00:00:17.318000,10.0.2.148,299,10.0.3.60,70,0,200,200,S54,3
2015-01-01 00:00:17.319000,10.0.2.148,299,10.0.3.60,70,0,200,200,S54,2
2015-01-01 00:00:17.320000,10.0.2.148,299,10.0.3.60,70,0,200,200,S52,11
2015-01-01 00:00:17.321000,10.0.2.148,299,10.0.3.60,70,0,200,200,S52,2
2015-01-01 00:00:17.322000,10.0.2.148,299,10.0.3.60,70,0,200,200,S3,3
2015-01-01 00:00:17.323000,10.0.2.148,299,10.0.3.60,70,0,200,200,S3,1
2015-01-01 00:00:18.324000,10.0.4.142,442,10.0.5.140,70,0,200,200,S44,1
2015-01-01 00:00:18.325000,10.0.4.142,442,10.0.5.140,70,0,200,200,S44,5
2015-01-01 00:00:18.326000,10.0.4.142,442,10.0.5.140,70,0,200,200,S45,2
2015-01-01 00:00:18.327000,10.0.4.142,442,10.0.5.140,70,0,200,200,S45,3
2015-01-01 00:00:18.328000,10.0.4.142,442,10.0.5.140,70,0,200,200,S46,3
2015-01-01 00:00:18.329000,10.0.4.142,442,10.0.5.140,70,0,200,200,S46,2
2015-01-01 00:00:18.330000,10.0.4.142,442,10.0.5.140,70,0,200,200,S20,3
2015-01-01 00:00:18.331000,10.0.4.142,442,10.0.5.140,70,0,200,200,S20,2
2015-01-01 00:00:18.332000,10.0.4.142,442,10.0.5.140,70,0,200,200,S19,4
2015-01-01 00:00:18.333000,10.0.4.142,442,10.0.5.140,70,0,200,200,S19,3
2015-01-01 00:00:18.334000,10.0.4.142,442,10.0.5.140,70,0,200,200,S51,6
2015-01-01 00:00:18.335000,10.0.4.142,442,10.0.5.140,70,0,200,200,S51,16
2015-01-01 00:00:18.336000,10.0.4.142,442,10.0.5.140,70,0,121,121,S53,9
2015-01-01 00:00:18.337000,10.0.4.142,442,10.0.5.140,70,0,121,121,S53,11
2015-01-01 00:00:18.338000,10.0.4.142,442,10.0.5.140,70,0,121,121,S54,3
2015-01-01 00:00:18.339000,10.0.4.142,442,10.0.5.140,70,0,121,121,S54,2
2015-01-01 00:00:18.340000,10.0.4.142,442,10.0.5.140,70,0,121,121,S52,11
2015-01-01 00:00:18.341000,10.0.4.142,442,10.0.5.140,70,0,121,121,S52,2
2015-01-01 00:00:18.342000,10.0.4.142,442,10.0.5.140,70,0,121,121,S3,3
2015-01-01 00:00:18.343000,10.0.4.142,442,10.0.5.140,70,0,121,121,S3,1
2015-01-01 00:00:19.344000,10.0.4.138,438,10.0.5.36,60,0,200,200,S44,1
2015-01-01 00:00:19.345000,10.0.4.138,438,10.0.5.36,60,0,200,200,S44,5
2015-01-01 00:00:19.346000,10.0.4.138,438,10.0.5.36,60,0,200,200,S45,2
2015-01-01 00:00:19.347000,10.0.4.138,438,10.0.5.36,60,0,200,200,S45,3
2015-01-01 00:00:19.348000,10.0.4.138,438,10.0.5.36,60,0,107,107,S46,3
2015-01-01 00:00:19.349000,10.0.4.138,438,10.0.5.36,60,0,107,107,S46,2
2015-01-01 00:00:19.350000,10.0.4.138,438,10.0.5.36,60,0,107,107,S20,3
2015-01-01 00:00:19.351000,10.0.4.138,438,10.0.5.36,60,0,107,107,S20,2
2015-01-01 00:00:19.352000,10.0.4.138,438,10.0.5.36,60,0,107,107,S19,4
2015-01-01 00:00:19.353000,10.0.4.138,438,10.0.5.36,60,0,107,107,S19,3
2015-01-01 00:00:19.354000,10.0.4.138,438,10.0.5.36,60,0,55,55,S51,6
2015-01-01 00:00:19.355000,10.0.4.138,438,10.0.5.36,60,0,55,55,S51,16
2015-01-01 00:00:19.356000,10.0.4.138,438,10.0.5.36,60,0,55,55,S53,9
2015-01-01 00:00:19.357000,10.0.4.138,438,10.0.5.36,60,0,55,55,S53,11
2015-01-01 00:00:19.358000,10.0.4.138,438,10.0.5.36,60,0,25,25,S54,3
2015-01-01 00:00:19.359000,10.0.4.138,438,10.0.5.36,60,0,25,25,S54,2
2015-01-01 00:00:19.360000,10.0.4.138,438,10.0.5.36,60,0,25,25,S52,11
2015-01-01 00:00:19.361000,10.0.4.138,438,10.0.5.36,60,0,25,25,S52,2
2015-01-01 00:00:19.362000,10.0.4.138,438,10.0.5.36,60,0,25,25,S3,3
2015-01-01 00:00:19.363000,10.0.4.138,438,10.0.5.36,60,0,25,25,S3,1
2015-01-01 00:00:20.364000,10.0.4.99,399,10.0.5.7,60,0,200,200,S44,1
2015-01-01 00:00:20.365000,10.0.4.99,399,10.0.5.7,60,0,200,200,S44,5
2015-01-01 00:00:20.366000,10.0.4.99,399,10.0.5.7,60,0,200,200,S45,2
2015-01-01 00:00:20.367000,10.0.4.99,399,10.0.5.7,60,0,200,200,S45,3
2015-01-01 00:00:20.368000,10.0.4.99,399,10.0.5.7,60,0,200,200,S46,3
2015-01-01 00:00:20.369000,10.0.4.99,399,10.0.5.7,60,0,200,200,S46,2
2015-01-01 00:00:20.370000,10.0.4.99,399,10.0.5.7,60,0,200,200,S20,3
2015-01-01 00:00:20.371000,10.0.4.99,399,10.0.5.7,60,0,200,200,S20,2
2015-01-01 00:00:20.372000,10.0.4.99,399,10.0.5.7,60,0,200,200,S19,4
2015-01-01 00:00:20.373000,10.0.4.99,399,10.0.5.7,60,0,200,200,S19,3
2015-01-01 00:00:20.374000,10.0.4.99,399,10.0.5.7,60,0,200,200,S51,6
2015-01-01 00:00:20.375000,10.0.4.99,399,10.0.5.7,60,0,200,200,S51,16
2015-01-01 00:00:20.376000,10.0.4.99,399,10.0.5.7,60,0,200,200,S53,9
2015-01-01 00:00:20.377000,10.0.4.99,399,10.0.5.7,60,0,200,200,S53,11
2015-01-01 00:00:20.378000,10.0.4.99,399,10.0.5.7,60,0,200,200,S54,3
2015-01-01 00:00:20.379000,10.0.4.99,399,10.0.5.7,60,0,200,200,S54,2
2015-01-01 00:00:20.380000,10.0.4.99,399,10.0.5.7,60,0,200,200,S52,11
2015-01-01 00:00:20.381000,10.0.4.99,399,10.0.5.7,60,0,200,200,S52,2
2015-01-01 00:00:20.382000,10.0.4.99,399,10.0.5.7,60,0,200,200,S3,3
2015-01-01 00:00:20.383000,10.0.4.99,399,10.0.5.7,60,0,200,200,S3,1
2015-01-01 00:00:21.384000,10.0.4.149,449,10.0.5.45,60,0,200,200,S44,1
2015-01-01 00:00:21.385000,10.0.4.149,449,10.0.5.45,60,0,200,200,S44,5
2015-01-01 00:00:21.386000,10.0.4.149,449,10.0.5.45,60,0,200,200,S45,2
2015-01-01 00:00:21.387000,10.0.4.149,449,10.0.5.45,60,0,200,200,S45,3
2015-01-01 00:00:21.388000,10.0.4.149,449,10.0.5.45,60,0,200,200,S46,3
2015-01-01 00:00:21.389000,10.0.4.149,449,10.0.5.45,60,0,200,200,S46,2
2015-01-01 00:00:21.390000,10.0.4.149,449,10.0.5.45,60,0,165,165,S20,3
2015-01-01 00:00:21.391000,10.0.4.149,449,10.0.5.45,60,0,165,165,S20,2
2015-01-01 00:00:21.392000,10.0.4.149,449,10.0.5.45,60,0,165,165,S19,4
2015-01-01 00:00:21.393000,10.0.4.149,449,10.0.5.45,60,0,165,165,S19,3
2015-01-01 00:00:21.394000,10.0.4.149,449,10.0.5.45,60,0,165,165,S51,6
2015-01-01 00:00:21.395000,10.0.4.149,449,10.0.5.45,60,0,165,165,S51,16
2015-01-01 00:00:21.396000,10.0.4.149,449,10.0.5.45,60,0,165,165,S53,9
2015-01-01 00:00:21.397000,10.0.4.149,449,10.0.5.45,60,0,165,165,S53,11
2015-01-01 00:00:21.398000,10.0.4.149,449,10.0.5.45,60,0,165,165,S54,3
2015-01-01 00:00:21.399000,10.0.4.149,449,10.0.5.45,60,0,165,165,S54,2
2015-01-01 00:00:21.400000,10.0.4.149,449,10.0.5.45,60,0,165,165,S52,11
2015-01-01 00:00:21.401000,10.0.4.149,449,10.0.5.45,60,0,165,165,S52,2
2015-01-01 00:00:21.402000,10.0.4.149,449,10.0.5.45,60,0,165,165,S3,3
2015-01-01 00:00:21.403000,10.0.4.149,449,10.0.5.45,60,0,165,165,S3,1
2015-01-01 00:00:22.404000,10.0.2.87,238,10.0.3.79,70,0,200,200,S45,1
2015-01-01 00:00:22.405000,10.0.2.87,238,10.0.3.79,70,0,200,200,S45,3
2015-01-01 00:00:22.406000,10.0.2.87,238,10.0.3.79,70,0,200,200,S46,3
2015-01-01 00:00:22.407000,10.0.2.87,238,10.0.3.79,70,0,200,200,S46,2
2015-01-01 00:00:22.408000,10.0.2.87,238,10.0.3.79,70,0,200,200,S20,3
2015-01-01 00:00:22.409000,10.0.2.87,238,10.0.3.79,70,0,200,200,S20,2
2015-01-01 00:00:22.410000,10.0.2.87,238,10.0.3.79,70,0,200,200,S19,4
2015-01-01 00:00:22.411000,10.0.2.87,238,10.0.3.79,70,0,200,200,S19,3
2015-01-01 00:00:22.412000,10.0.2.87,238,10.0.3.79,70,0,136,136,S51,6
2015-01-01 00:00:22.413000,10.0.2.87,238,10.0.3.79,70,0,136,136,S51,16
2015-01-01 00:00:22.414000,10.0.2.87,238,10.0.3.79,70,0,136,136,S53,9
2015-01-01 00:00:22.415000,10.0.2.87,238,10.0.3.79,70,0,136,136,S53,11
2015-01-01 00:00:22.416000,10.0.2.87,238,10.0.3.79,70,0,136,136,S54,3
2015-01-01 00:00:22.417000,10.0.2.87,238,10.0.3.79,70,0,136,136,S54,2
2015-01-01 00:00:22.418000,10.0.2.87,238,10.0.3.79,70,0,136,136,S52,11
2015-01-01 00:00:22.419000,10.0.2.87,238,10.0.3.79,70,0,136,136,S52,2
2015-01-01 00:00:22.420000,10.0.2.87,238,10.0.3.79,70,0,136,136,S3,3
2015-01-01 00:00:22.421000,10.0.2.87,238,10.0.3.79,70,0,136,136,S3,1
2015-01-01 00:00:23.422000,10.0.0.83,123,10.0.1.2,60,0,200,200,S44,1
2015-01-01 00:00:23.423000,10.0.0.83,123,10.0.1.2,60,0,200,200,S44,2
2015-01-01 00:00:23.424000,10.0.0.83,123,10.0.1.2,60,0,200,200,S27,4
2015-01-01 00:00:23.425000,10.0.0.83,123,10.0.1.2,60,0,200,200,S27,2
2015-01-01 00:00:23.426000,10.0.0.83,123,10.0.1.2,60,0,200,200,S14,4
2015-01-01 00:00:23.427000,10.0.0.83,123,10.0.1.2,60,0,200,200,S14,2
2015-01-01 00:00:23.428000,10.0.0.83,123,10.0.1.2,60,0,200,200,S24,2
2015-01-01 00:00:23.429000,10.0.0.83,123,10.0.1.2,60,0,200,200,S24,3
2015-01-01 00:00:23.430000,10.0.0.83,123,10.0.1.2,60,0,200,200,S25,4
2015-01-01 00:00:23.431000,10.0.0.83,123,10.0.1.2,60,0,200,200,S25,2
2015-01-01 00:00:23.432000,10.0.0.83,123,10.0.1.2,60,0,200,200,S16,3
2015-01-01 00:00:23.433000,10.0.0.83,123,10.0.1.2,60,0,200,200,S16,2
2015-01-01 00:00:23.434000,10.0.0.83,123,10.0.1.2,60,0,200,200,S50,3
2015-01-01 00:00:23.435000,10.0.0.83,123,10.0.1.2,60,0,200,200,S50,13
2015-01-01 00:00:23.436000,10.0.0.83,123,10.0.1.2,60,0,200,200,S55,2
2015-01-01 00:00:23.437000,10.0.0.83,123,10.0.1.2,60,0,200,200,S55,4
2015-01-01 00:00:23.438000,10.0.0.83,123,10.0.1.2,60,0,200,200,S56,5
2015-01-01 00:00:23.439000,10.0.0.83,123,10.0.1.2,60,0,200,200,S56,2
2015-01-01 00:00:23.440000,10.0.0.83,123,10.0.1.2,60,0,200,200,S2,2
2015-01-01 00:00:23.441000,10.0.0.83,123,10.0.1.2,60,0,200,200,S2,1
2015-01-01 00:00:24.442000,10.0.4.19,319,10.0.5.86,80,0,200,200,S44,1
2015-01-01 00:00:24.443000,10.0.4.19,319,10.0.5.86,80,0,200,200,S44,5
2015-01-01 00:00:24.444000,10.0.4.19,319,10.0.5.86,80,0,139,139,S45,2
2015-01-01 00:00:24.445000,10.0.4.19,319,10.0.5.86,80,0,139,139,S45,3
2015-01-01 00:00:24.446000,10.0.4.19,319,10.0.5.86,80,0,98,98,S46,3
2015-01-01 00:00:24.447000,10.0.4.19,319,10.0.5.86,80,0,98,98,S46,2
2015-01-01 00:00:24.448000,10.0.4.19,319,10.0.5.86,80,0,98,98,S20,3
2015-01-01 00:00:24.449000,10.0.4.19,319,10.0.5.86,80,0,98,98,S20,2
2015-01-01 00:00:24.450000,10.0.4.19,319,10.0.5.86,80,0,98,98,S19,4
2015-01-01 00:00:24.451000,10.0.4.19,319,10.0.5.86,80,0,98,98,S19,3
2015-01-01 00:00:24.452000,10.0.4.19,319,10.0.5.86,80,0,98,98,S51,6
2015-01-01 00:00:24.453000,10.0.4.19,319,10.0.5.86,80,0,98,98,S51,16
2015-01-01 00:00:24.454000,10.0.4.19,319,10.0.5.86,80,0,98,98,S53,9
2015-01-01 00:00:24.455000,10.0.4.19,319,10.0.5.86,80,0,98,98,S53,11
2015-01-01 00:00:24.456000,10.0.4.19,319,10.0.5.86,80,0,98,98,S54,3
2015-01-01 00:00:24.457000,10.0.4.19,319,10.0.5.86,80,0,98,98,S54,2
2015-01-01 00:00:24.458000,10.0.4.19,319,10.0.5.86,80,0,98,98,S52,11
2015-01-01 00:00:24.459000,10.0.4.19,319,10.0.5.86,80,0,98,98,S52,2
2015-01-01 00:00:24.460000,10.0.4.19,319,10.0.5.86,80,0,98,98,S3,3
2015-01-01 00:00:24.461000,10.0.4.19,319,10.0.5.86,80,0,98,98,S3,1
2015-01-01 00:00:25.462000,10.0.4.44,344,10.0.5.27,60,0,200,200,S44,1
2015-01-01 00:00:25.463000,10.0.4.44,344,10.0.5.27,60,0,200,200,S44,5
2015-01-01 00:00:25.464000,10.0.4.44,344,10.0.5.27,60,0,200,200,S45,2
2015-01-01 00:00:25.465000,10.0.4.44,344,10.0.5.27,60,0,200,200,S45,3
2015-01-01 00:00:25.466000,10.0.4.44,344,10.0.5.27,60,0,200,200,S46,3
2015-01-01 00:00:25.467000,10.0.4.44,344,10.0.5.27,60,0,200,200,S46,2
2015-01-01 00:00:25.468000,10.0.4.44,344,10.0.5.27,60,0,200,200,S20,3
2015-01-01 00:00:25.469000,10.0.4.44,344,10.0.5.27,60,0,200,200,S20,2
2015-01-01 00:00:25.470000,10.0.4.44,344,10.0.5.27,60,0,200,200,S19,4
2015-01-01 00:00:25.471000,10.0.4.44,344,10.0.5.27,60,0,200,200,S19,3
2015-01-01 00:00:25.472000,10.0.4.44,344,10.0.5.27,60,0,200,200,S51,6
2015-01-01 00:00:25.473000,10.0.4.44,344,10.0.5.27,60,0,200,200,S51,16
2015-01-01 00:00:25.474000,10.0.4.44,344,10.0.5.27,60,0,200,200,S53,9
2015-01-01 00:00:25.475000,10.0.4.44,344,10.0.5.27,60,0,200,200,S53,11
2015-01-01 00:00:25.476000,10.0.4.44,344,10.0.5.27,60,0,200,200,S54,3
2015-01-01 00:00:25.477000,10.0.4.44,344,10.0.5.27,60,0,200,200,S54,2
2015-01-01 00:00:25.478000,10.0.4.44,344,10.0.5.27,60,0,200,200,S52,11
2015-01-01 00:00:25.479000,10.0.4.44,344,10.0.5.27,60,0,200,200,S52,2
2015-01-01 00:00:25.480000,10.0.4.44,344,10.0.5.27,60,0,200,200,S3,3
2015-01-01 00:00:25.481000,10.0.4.44,344,10.0.5.27,60,0,200,200,S3,1
2015-01-01 00:00:26.482000,10.0.4.71,371,10.0.5.5,60,0,200,200,S44,1
2015-01-01 00:00:26.483000,10.0.4.71,371,10.0.5.5,60,0,200,200,S44,5
2015-01-01 00:00:26.484000,10.0.4.71,371,10.0.5.5,60,0,200,200,S45,2
2015-01-01 00:00:26.485000,10.0.4.71,371,10.0.5.5,60,0,200,200,S45,3
2015-01-01 00:00:26.486000,10.0.4.71,371,10.0.5.5,60,0,120,120,S46,3
2015-01-01 00:00:26.487000,10.0.4.71,371,10.0.5.5,60,0,120,120,S46,2
2015-01-01 00:00:26.488000,10.0.4.71,371,10.0.5.5,60,0,120,120,S20,3
2015-01-01 00:00:26.489000,10.0.4.71,371,10.0.5.5,60,0,120,120,S20,2
2015-01-01 00:00:26.490000,10.0.4.71,371,10.0.5.5,60,0,120,120,S19,4
2015-01-01 00:00:26.491000,10.0.4.71,371,10.0.5.5,60,0,120,120,S19,3
2015-01-01 00:00:26.492000,10.0.4.71,371,10.0.5.5,60,0,120,120,S51,6
2015-01-01 00:00:26.493000,10.0.4.71,371,10.0.5.5,60,0,120,120,S51,16
2015-01-01 00:00:26.494000,10.0.4.71,371,10.0.5.5,60,0,120,120,S53,9
2015-01-01 00:00:26.495000,10.0.4.71,371,10.0.5.5,60,0,120,120,S53,11
2015-01-01 00:00:26.496000,10.0.4.71,371,10.0.5.5,60,0,120,120,S54,3
2015-01-01 00:00:26.497000,10.0.4.71,371,10.0.5.5,60,0,120,120,S54,2
2015-01-01 00:00:26.498000,10.0.4.71,371,10.0.5.5,60,0,120,120,S52,11
2015-01-01 00:00:26.499000,10.0.4.71,371,10.0.5.5,60,0,120,120,S52,2
2015-01-01 00:00:26.500000,10.0.4.71,371,10.0.5.5,60,0,120,120,S3,3
2015-01-01 00:00:26.501000,10.0.4.71,371,10.0.5.5,60,0,120,120,S3,1
2015-01-01 00:00:27.502000,10.0.2.15,166,10.0.3.95,70,0,200,200,S45,1
2015-01-01 00:00:27.503000,10.0.2.15,166,10.0.3.95,70,0,200,200,S45,3
2015-01-01 00:00:27.504000,10.0.2.15,166,10.0.3.95,70,0,200,200,S46,3
2015-01-01 00:00:27.505000,10.0.2.15,166,10.0.3.95,70,0,200,200,S46,2
2015-01-01 00:00:27.506000,10.0.2.15,166,10.0.3.95,70,0,200,200,S20,3
2015-01-01 00:00:27.507000,10.0.2.15,166,10.0.3.95,70,0,200,200,S20,2
2015-01-01 00:00:27.508000,10.0.2.15,166,10.0.3.95,70,0,200,200,S19,4
2015-01-01 00:00:27.509000,10.0.2.15,166,10.0.3.95,70,0,200,200,S19,3
2015-01-01 00:00:27.510000,10.0.2.15,166,10.0.3.95,70,0,200,200,S51,6
2015-01-01 00:00:27.511000,10.0.2.15,166,10.0.3.95,70,0,200,200,S51,16
2015-01-01 00:00:27.512000,10.0.2.15,166,10.0.3.95,70,0,200,200,S53,9
2015-01-01 00:00:27.513000,10.0.2.15,166,10.0.3.95,70,0,200,200,S53,11
2015-01-01 00:00:27.514000,10.0.2.15,166,10.0.3.95,70,0,200,200,S54,3
2015-01-01 00:00:27.515000,10.0.2.15,166,10.0.3.95,70,0,200,200,S54,2
2015-01-01 00:00:27.516000,10.0.2.15,166,10.0.3.95,70,0,124,124,S52,11
2015-01-01 00:00:27.517000,10.0.2.15,166,10.0.3.95,70,0,124,124,S52,2
2015-01-01 00:00:27.518000,10.0.2.15,166,10.0.3.95,70,0,124,124,S3,3
2015-01-01 00:00:27.519000,10.0.2.15,166,10.0.3.95,70,0,124,124,S3,1
2015-01-01 00:00:28.520000,10.0.4.136,436,10.0.5.133,70,0,200,200,S44,1
2015-01-01 00:00:28.521000,10.0.4.136,436,10.0.5.133,70,0,200,200,S44,5
2015-01-01 00:00:28.522000,10.0.4.136,436,10.0.5.133,70,0,200,200,S45,2
2015-01-01 00:00:28.523000,10.0.4.136,436,10.0.5.133,70,0,200,200,S45,3
2015-01-01 00:00:28.524000,10.0.4.136,436,10.0.5.133,70,0,200,200,S46,3
2015-01-01 00:00:28.525000,10.0.4.136,436,10.0.5.133,70,0,200,200,S46,2
2015-01-01 00:00:28.526000,10.0.4.136,436,10.0.5.133,70,0,200,200,S20,3
2015-01-01 00:00:28.527000,10.0.4.136,436,10.0.5.133,70,0,200,200,S20,2
2015-01-01 00:00:28.528000,10.0.4.136,436,10.0.5.133,70,0,200,200,S19,4
2015-01-01 00:00:28.529000,10.0.4.136,436,10.0.5.133,70,0,200,200,S19,3
2015-01-01 00:00:28.530000,10.0.4.136,436,10.0.5.133,70,0,200,200,S51,6
2015-01-01 00:00:28.531000,10.0.4.136,436,10.0.5.133,70,0,200,200,S51,16
2015-01-01 00:00:28.532000,10.0.4.136,436,10.0.5.133,70,0,200,200,S53,9
2015-01-01 00:00:28.533000,10.0.4.136,436,10.0.5.133,70,0,200,200,S53,11
2015-01-01 00:00:28.534000,10.0.4.136,436,10.0.5.133,70,0,200,200,S54,3
2015-01-01 00:00:28.535000,10.0.4.136,436,10.0.5.133,70,0,200,200,S54,2
2015-01-01 00:00:28.536000,10.0.4.136,436,10.0.5.133,70,0,200,200,S52,11
2015-01-01 00:00:28.537000,10.0.4.136,436,10.0.5.133,70,0,200,200,S52,2
2015-01-01 00:00:28.538000,10.0.4.136,436,10.0.5.133,70,0,200,200,S3,3
2015-01-01 00:00:28.539000,10.0.4.136,436,10.0.5.133,70,0,200,200,S3,1
2015-01-01 00:00:29.540000,10.0.4.43,343,10.0.5.10,60,0,200,200,S44,1
2015-01-01 00:00:29.541000,10.0.4.43,343,10.0.5.10,60,0,200,200,S44,5
2015-01-01 00:00:29.542000,10.0.4.43,343,10.0.5.10,60,0,200,200,S45,2
2015-01-01 00:00:29.543000,10.0.4.43,343,10.0.5.10,60,0,200,200,S45,3
2015-01-01 00:00:29.544000,10.0.4.43,343,10.0.5.10,60,0,200,200,S46,3
2015-01-01 00:00:29.545000,10.0.4.43,343,10.0.5.10,60,0,200,200,S46,2
2015-01-01 00:00:29.546000,10.0.4.43,343,10.0.5.10,60,0,200,200,S20,3
2015-01-01 00:00:29.547000,10.0.4.43,343,10.0.5.10,60,0,200,200,S20,2
2015-01-01 00:00:29.548000,10.0.4.43,343,10.0.5.10,60,0,165,165,S19,4
2015-01-01 00:00:29.549000,10.0.4.43,343,10.0.5.10,60,0,165,165,S19,3
2015-01-01 00:00:29.550000,10.0.4.43,343,10.0.5.10,60,0,165,165,S51,6
2015-01-01 00:00:29.551000,10.0.4.43,343,10.0.5.10,60,0,165,165,S51,16
2015-01-01 00:00:29.552000,10.0.4.43,343,10.0.5.10,60,0,165,165,S53,9
2015-01-01 00:00:29.553000,10.0.4.43,343,10.0.5.10,60,0,165,165,S53,11
2015-01-01 00:00:29.554000,10.0.4.43,343,10.0.5.10,60,0,165,165,S54,3
2015-01-01 00:00:29.555000,10.0.4.43,343,10.0.5.10,60,0,165,165,S54,2
2015-01-01 00:00:29.556000,10.0.4.43,343,10.0.5.10,60,0,165,165,S52,11
2015-01-01 00:00:29.557000,10.0.4.43,343,10.0.5.10,60,0,165,165,S52,2
2015-01-01 00:00:29.558000,10.0.4.43,343,10.0.5.10,60,0,165,165,S3,3
2015-01-01 00:00:29.559000,10.0.4.43,343,10.0.5.10,60,0,165,165,S3,1
2015-01-01 00:00:30.560000,10.0.0.4,44,10.0.1.106,80,0,200,200,S44,1
2015-01-01 00:00:30.561000,10.0.0.4,44,10.0.1.106,80,0,200,200,S44,2
2015-01-01 00:00:30.562000,10.0.0.4,44,10.0.1.106,80,0,200,200,S27,4
2015-01-01 00:00:30.563000,10.0.0.4,44,10.0.1.106,80,0,200,200,S27,2
2015-01-01 00:00:30.564000,10.0.0.4,44,10.0.1.106,80,0,200,200,S14,4
2015-01-01 00:00:30.565000,10.0.0.4,44,10.0.1.106,80,0,200,200,S14,2
2015-01-01 00:00:30.566000,10.0.0.4,44,10.0.1.106,80,0,200,200,S24,2
2015-01-01 00:00:30.567000,10.0.0.4,44,10.0.1.106,80,0,200,200,S24,3
2015-01-01 00:00:30.568000,10.0.0.4,44,10.0.1.106,80,0,200,200,S25,4
2015-01-01 00:00:30.569000,10.0.0.4,44,10.0.1.106,80,0,200,200,S25,2
2015-01-01 00:00:30.570000,10.0.0.4,44,10.0.1.106,80,0,200,200,S16,3
2015-01-01 00:00:30.571000,10.0.0.4,44,10.0.1.106,80,0,200,200,S16,2
2015-01-01 00:00:30.572000,10.0.0.4,44,10.0.1.106,80,0,200,200,S50,3
2015-01-01 00:00:30.573000,10.0.0.4,44,10.0.1.106,80,0,200,200,S50,13
2015-01-01 00:00:30.574000,10.0.0.4,44,10.0.1.106,80,0,200,200,S55,2
2015-01-01 00:00:30.575000,10.0.0.4,44,10.0.1.106,80,0,200,200,S55,4
2015-01-01 00:00:30.576000,10.0.0.4,44,10.0.1.106,80,0,200,200,S56,5
2015-01-01 00:00:30.577000,10.0.0.4,44,10.0.1.106,80,0,200,200,S56,2
2015-01-01 00:00:30.578000,10.0.0.4,44,10.0.1.106,80,0,200,200,S2,2
2015-01-01 00:00:30.579000,10.0.0.4,44,10.0.1.106,80,0,200,200,S2,1
2015-01-01 00:00:31.580000,10.0.2.128,279,10.0.3.103,70,0,200,200,S45,1
2015-01-01 00:00:31.581000,10.0.2.128,279,10.0.3.103,70,0,200,200,S45,3
2015-01-01 00:00:31.582000,10.0.2.128,279,10.0.3.103,70,0,200,200,S46,3
2015-01-01 00:00:31.583000,10.0.2.128,279,10.0.3.103,70,0,200,200,S46,2
2015-01-01 00:00:31.584000,10.0.2.128,279,10.0.3.103,70,0,200,200,S20,3
2015-01-01 00:00:31.585000,10.0.2.128,279,10.0.3.103,70,0,200,200,S20,2
2015-01-01 00:00:31.586000,10.0.2.128,279,10.0.3.103,70,0,200,200,S19,4
2015-01-01 00:00:31.587000,10.0.2.128,279,10.0.3.103,70,0,200,200,S19,3
2015-01-01 00:00:31.588000,10.0.2.128,279,10.0.3.103,70,0,200,200,S51,6
2015-01-01 00:00:31.589000,10.0.2.128,279,10.0.3.103,70,0,200,200,S51,16
